lnL Kappa Omega Scale Phi Delta_lnL Convergence Phi_sim Gene
-16490.82 3.00465 0.1412922 0.9862045 0.959043 0.001716008 0 0.71834960533306 ENSG00000010282_HHATL
-15831.02 2.938246 0.09175088 0.9961515 1.171649 -0.1065215 0 0.330014487029985 ENSG00000173548_SNX33
-38984.18 3.111743 0.2325904 0.9958495 1.453772 0.5244052 0 2.1054022454191 ENSG00000095383_TBC1D2
-8974.534 2.125183 0.5253822 0.9846495 0.8562067 0.0346431 0 1.08299977588467 ENSG00000187166_H1FNT
-27160.58 2.245167 0.1505976 0.9671621 6.097789e-05 8.641743 0 0.278492602519691 ENSG00000179477_ALOX12B
-7223.186 2.598993 0.2241618 0.9859161 1.037213 0.001512226 0 2.06600637082011 ENSG00000187772_LIN28B
-46478.28 3.283861 0.6719074 1.00131 2.617849 2.180152 0 2.97517553879879 ENSG00000188993_LRRC66
-21836.15 3.077441 0.1676295 1.004937 1.70908 0.2409085 0 2.79644355224445 ENSG00000105656_ELL
-10347.17 1.435134 0.245769 0.9779808 0.6434255 0.100874 0 0.890838166465983 ENSG00000123095_BHLHE41
-55191.07 3.005245 0.3991505 0.9949242 1.719811 0.8031391 0 1.85031356848776 ENSG00000170396_ZNF804A
-26403.11 2.966855 0.6588937 1.034476 5.29043 4.908062 0 2.216723453952 ENSG00000214193_SH3D21
-22738.19 3.100772 0.1181136 1.026863 2.315222 2.560578 0 1.91237211995758 ENSG00000110844_PRPF40B
-41562.38 2.744024 0.2468857 1.133574 5.383603 7.586929 0 2.63951491378248 ENSG00000011426_ANLN
-1128.836 3.574716 0.0232185 1.174496 2.88406 1.598367 0 1.32447642786428 ENSG00000127920_GNG11
-47633.08 2.731299 0.1639216 1.048542 2.538697 2.397584 0 2.50494447955862 ENSG00000152527_PLEKHH2
-25936.17 2.878677 0.2264993 1.000562 1.666453 0.6008525 0 2.71518596936949 ENSG00000116906_GNPAT
-22397.65 1.794274 0.5495152 1.004278 3.343478 4.092368 0 2.24442259292118 ENSG00000182264_IZUMO1
-26825.34 2.972662 0.3070645 0.9899479 1.37279 0.260723 0 1.22734671528451 ENSG00000160219_GAB3
-8407.414 3.630119 0.1807787 0.9920729 1.128973 0.04238871 0 2.61326862196438 ENSG00000173992_CCS
-8303.462 3.273262 0.08815165 1.048369 2.21897 1.338413 0 2.86887963395566 ENSG00000179097_HTR1F
-19523.15 2.162863 0.1777723 1.015082 2.104796 1.982163 0 1.65832961350679 ENSG00000173545_ZNF622
-8552.578 2.181609 0.1443411 0.9714707 1.606901e-06 5.30057 0 0.17426870833151 ENSG00000168264_IRF2BP2
-21965.6 2.390238 0.3584991 0.9813886 0.9219129 0.01203274 0 0.859535297378898 ENSG00000162398_C1orf177
-64427.97 2.7881 0.277935 1.026273 2.778236 3.313144 0 2.70263495505787 ENSG00000106346_USP42
-21776.88 2.782205 0.122773 0.9913215 1.074173 0.006317889 0 1.81632684334181 ENSG00000095321_CRAT
-11264.78 3.169618 0.02611793 1.064753 2.509064 1.856387 0 1.81756593310274 ENSG00000169760_NLGN1
-16542.51 3.490114 0.1846493 0.9965081 1.447155 0.2529171 0 1.95863892696798 ENSG00000141295_SCRN2
-4243.42 2.412298 0.4384608 1.037488 4.992896 5.38013 0 2.68013447429985 ENSG00000145337_PYURF
-28699.44 2.575476 0.1357388 0.9826397 0.8882819 0.03999877 0 0.519067936576903 ENSG00000170381_SEMA3E
-26239.95 3.273301 0.1280857 0.935332 3.086015e-05 4.448481 0 0.372787994798273 ENSG00000139324_TMTC3
-32926.78 2.218104 0.1996184 1.005833 1.697235 0.8012446 0 1.18304274394177 ENSG00000130254_SAFB2
-8168.249 3.065492 0.2748244 0.9668656 0.3031327 0.9857277 0 0.489665976259857 ENSG00000171217_CLDN20
-17663.05 3.151268 0.09474456 1.006469 1.455034 0.2830667 0 0.900789675302804 ENSG00000173852_DPY19L1
-16946.84 3.493438 0.4488593 0.9732107 0.7738177 0.05784156 0 0.233022987144068 ENSG00000188917_TRMT2B
-27706.94 3.245545 0.1962696 0.9813326 0.3732412 0.7039269 0 0.132890630280599 ENSG00000165905_GYLTL1B
-22452.76 3.383936 0.1936226 0.995302 1.397085 0.3358799 0 1.78299036389217 ENSG00000174332_GLIS1
-23761.17 2.566953 0.396116 0.9787242 0.3834064 0.5747623 0 0.453167580999434 ENSG00000108679_LGALS3BP
-28963.37 2.078217 0.1283863 1.019856 2.299319 2.532982 0 2.37350678024814 ENSG00000162909_CAPN2
-9051.755 2.968303 0.7796111 0.9684565 1.062362 0.006485649 0 1.90092848427594 ENSG00000125903_DEFB129
-24192.02 2.233711 0.1639685 1.010039 2.505392 3.088757 0 1.7690294701606 ENSG00000100628_ASB2
-11207.14 2.12136 0.4730055 0.9794033 0.0274632 1.476478 0 0.680633140727878 ENSG00000178623_GPR35
-18457.49 3.121957 0.2402469 1.105999 4.010888 4.288459 0 2.93386829551309 ENSG00000124429_POF1B
-11244.05 1.722195 0.1593627 0.9996003 1.923881 0.6697409 0 1.36465661739931 ENSG00000116661_FBXO2
-50328.09 3.039791 0.1408679 0.9604788 0.1935262 2.505086 0 0.202595111215487 ENSG00000110713_NUP98
-9643.739 2.322157 0.3213006 0.9937664 1.929315 1.364546 0 2.06699123326689 ENSG00000176410_DNAJC30
-5761.107 3.290477 0.1169481 1.038775 3.413368 2.924189 0 2.0227317858953 ENSG00000171044_XKR6
-15150.5 2.941029 0.1756105 1.02039 2.147018 1.908743 0 1.85577026708052 ENSG00000116874_WARS2
-4693.427 2.962426 0.04304533 0.9801315 0.7710403 0.06346844 0 1.10654465155676 ENSG00000249242_TMEM150C
-6365.066 2.728359 0.3026311 1.016929 2.118373 0.7255957 0 2.71656740410253 ENSG00000163806_SPDYA
-10775.75 2.645974 0.2140075 0.9916061 1.212538 0.04149084 0 2.1162644145079 ENSG00000105472_CLEC11A
-56172.91 2.871172 0.07683803 0.9847378 0.7760051 0.06538324 0 0.354881674982607 ENSG00000198216_CACNA1E
-19166.04 3.338222 0.1281222 0.9795266 0.3412746 0.7893816 0 0.127856086241081 ENSG00000126368_NR1D1
-7190.464 3.00443 0.2366649 0.9814216 0.7907282 0.1413205 0 1.00008740415797 ENSG00000110375_UPK2
-31547.84 3.130727 0.09138847 1.009691 1.692025 0.6447657 0 2.46790076536126 ENSG00000147130_ZMYM3
-25546.15 4.005668 0.04838699 0.9785742 0.4114529 1.906063 0 0.42428195849061 ENSG00000169231_THBS3
-12218.89 3.16192 0.1967851 1.004939 1.53804 0.2842723 0 2.46685946686193 ENSG00000166529_ZSCAN21
-26241.9 3.07355 0.162679 0.9802312 0.4126333 0.8519981 0 0.164605715079233 ENSG00000016391_CHDH
-16700.66 2.855187 0.0884371 1.058631 2.788646 3.027355 0 2.83449775865301 ENSG00000115840_SLC25A12
-28442.91 2.310387 0.0715233 1.024345 3.140406 4.358227 0 2.66770478175022 ENSG00000196961_AP2A1
-33107.81 2.398115 0.4668954 0.9670854 0.9824323 -0.0001293804 0 1.34566128859296 ENSG00000115602_IL1RL1
-4573.432 3.848239 0.1162801 1.017239 2.655371 2.133176 0 2.6581514433492 ENSG00000153443_UBALD1
-13944.26 2.071066 0.3223367 1.002059 1.883441 1.017539 0 1.81601818255149 ENSG00000119888_EPCAM
-43574.53 2.762513 0.3393803 1.038111 3.897402 6.407745 0 2.69474403164349 ENSG00000138375_SMARCAL1
-12586.04 3.176539 0.06664688 0.9529595 0.1692728 2.832836 0 0.421355664264411 ENSG00000115484_CCT4
-7661.487 2.816331 0.02548707 1.051807 2.497314 2.257888 0 2.33260588394478 ENSG00000110906_KCTD10
-17449.2 3.046577 0.2516154 1.019391 2.560755 1.903688 0 0.903061602031812 ENSG00000140297_GCNT3
-12820.31 2.102514 0.1274512 0.949237 2.637585e-06 4.565255 0 0.058825772954151 ENSG00000171055_FEZ2
-32259.77 2.948755 0.25188 1.022194 2.278366 2.116597 0 2.76888401946053 ENSG00000197594_ENPP1
-27651.11 1.673646 0.1216024 0.9926618 1.197623 -0.07737058 0 1.52640715939924 ENSG00000188385_JAKMIP3
-10857.21 3.467229 0.1695959 0.9739688 0.3491849 0.7187653 0 0.562979050911963 ENSG00000005448_WDR54
-15817.72 2.622874 0.3591235 0.9824712 1.310602 0.1166695 0 1.55820893053897 ENSG00000172215_CXCR6
-63940.6 3.040505 0.318427 0.9617462 0.5156415 0.7851805 0 1.40237780311145 ENSG00000180263_FGD6
-32371.09 3.104022 0.7503789 0.9899006 2.003538 0.9947484 0 1.92067379364744 ENSG00000162897_FCAMR
-23844.26 1.741643 0.2582883 0.9992961 2.028478 0.8395608 0 1.88460426265374 ENSG00000177679_SRRM3
-4128.403 3.168712 0.3083933 1.049724 2.731794 3.355964 0 2.33324733912013 ENSG00000163331_DAPL1
-23548.3 2.683587 0.1027675 1.085271 3.116921 3.848431 0 2.57440349156968 ENSG00000168843_FSTL5
-7784.335 2.663613 0.08491396 0.9656545 0.3990543 1.031301 0 1.11072963732295 ENSG00000148935_GAS2
-43411.24 3.029016 0.2703359 1.019285 3.940205 4.693556 0 2.83452204521745 ENSG00000167992_VWCE
-21889.1 2.891441 0.1700423 1.021632 1.773772 0.840306 0 2.39668268454261 ENSG00000093167_LRRFIP2
-19244.12 2.380932 0.02355089 1.007486 1.301422 0.146374 0 2.02301601273939 ENSG00000168610_STAT3
-26222.05 2.839962 0.4190226 0.9902075 1.665016 0.6805751 0 1.11113811191171 ENSG00000138152_BTBD16
-5187.15 2.865431 0.1327467 1.140936 3.954493 5.068373 0 1.68823931599036 ENSG00000155959_VBP1
-7787.693 3.264487 0.06876853 0.9828528 0.6564948 0.3367826 0 0.683877278817818 ENSG00000129244_ATP1B2
-10444.22 3.366053 0.1127354 1.004936 1.731108 0.5281316 0 0.406844794750214 ENSG00000183864_TOB2
-7016.374 2.823269 0.3168082 0.9903221 0.5592731 0.172004 0 1.17669980716892 ENSG00000205899_BHLHA9
-13316.77 3.723795 0.0182897 1.306862 4.719405 6.757969 0 2.27341497782618 ENSG00000138081_FBXO11
-39121.94 2.347551 0.138082 0.9885183 1.106667 0.01641889 0 1.23928106180392 ENSG00000120156_TEK
-19289.38 3.361693 0.2183868 1.008802 2.999696 2.481175 0 2.57192690949887 ENSG00000176020_AMIGO3
-9612.543 2.79582 0.09472869 0.9993846 1.320175 0.1397063 0 1.81514980411157 ENSG00000169255_B3GALNT1
-13422.99 3.062507 0.4355303 0.9735851 1.109345 0.01298894 0 0.361774448538199 ENSG00000269964_MEI4
-9619.295 2.309025 0.1864456 0.9834244 0.6130384 0.3211631 0 0.207488538930193 ENSG00000143793_C1orf35
-14424.09 2.863382 0.09755812 1.017711 2.913762 3.377812 0 2.91309173614718 ENSG00000117394_SLC2A1
-9041.484 2.980879 0.03223758 0.9748738 0.5217334 0.4711319 0 1.83283072267659 ENSG00000154727_GABPA
-41455.63 3.390083 0.03280422 0.9671987 0.2474643 1.529166 0 0.456124184885994 ENSG00000109111_SUPT6H
-34434.93 3.181071 0.323624 0.9424518 0.0002179062 3.862684 0 0.00502760312519968 ENSG00000144445_KANSL1L
-47601.33 3.627692 0.295755 0.9834965 0.8364772 0.04112825 0 0.435562814120203 ENSG00000196155_PLEKHG4
-56085.37 2.523091 0.231903 0.9922045 1.415074 0.280599 0 2.90587000572123 ENSG00000105397_TYK2
-10111.51 4.322179 0.142903 1.108379 3.05968 2.648727 0 2.85027836076915 ENSG00000180008_SOCS4
-13485.28 2.674322 0.7874822 0.9629801 0.2802517 1.166306 0 0.537221052451059 ENSG00000124731_TREM1
-10688.43 2.375467 0.2198081 1.034303 1.926371 1.085892 0 1.58786203432828 ENSG00000163001_CFAP36
-28282.87 3.024145 0.06457845 1.011604 1.34487 0.2018542 0 2.19710688851774 ENSG00000136051_KIAA1033
-34235.93 2.557107 0.1755809 0.9849733 0.8314526 0.0524981 0 1.08448317577131 ENSG00000168646_AXIN2
-30799.49 3.30877 0.1050549 0.9736883 0.6104761 0.595707 0 0.375317099969834 ENSG00000065183_WDR3
-12194.67 2.888234 0.08234665 0.9862044 1.023301 0.0004437511 0 0.880448479671031 ENSG00000105983_LMBR1
-28683.05 3.072763 0.2040911 1.008555 1.58879 0.4478522 0 2.06905741081573 ENSG00000143748_NVL
-4854.102 2.56511 0.05080655 0.9961775 1.217787 0.06552793 0 1.12805888056755 ENSG00000188636_LDOC1L
-11350.84 2.653779 0.227082 0.9492187 0.198926 2.236132 0 0.195968253538013 ENSG00000108384_RAD51C
-19870.45 2.789864 0.1223008 0.9543891 8.004162e-06 4.564511 0 0.337720373645425 ENSG00000134278_SPIRE1
-11466.62 3.063902 0.2215847 0.9759334 0.9145324 0.01095584 0 0.850094127003103 ENSG00000078589_P2RY10
-48355.74 2.579907 0.4281438 1.021312 3.687075 5.552672 0 2.06264948286116 ENSG00000174837_EMR1
-19112.8 2.749857 0.241785 1.009403 2.005579 1.245235 0 1.83058592118323 ENSG00000104324_CPQ
-10085.27 1.803828 0.1465821 0.9947497 1.48395 0.4289696 0 1.83196705346927 ENSG00000163132_MSX1
-15345.91 2.020999 0.08376542 0.9698314 0.3848171 0.8804889 0 0.324535229243338 ENSG00000121390_PSPC1
-72438.19 3.27988 0.08585466 1.013394 1.89526 0.9562237 0 1.37188984081149 ENSG00000134250_NOTCH2
-7061.853 2.988316 0.6946507 1.01107 3.561011 3.404494 0 2.24295865511522 ENSG00000117281_CD160
-13578.37 2.317869 0.05783001 1.001157 1.925017 0.3586057 0 0.655565090244636 ENSG00000157240_FZD1
-9934.779 3.525389 0.1373758 1.012136 2.206632 1.005011 0 1.81646614777856 ENSG00000102981_PARD6A
-11318.41 2.386074 0.09233102 1.005107 1.97933 1.270359 0 2.42088684579358 ENSG00000128203_ASPHD2
-22092.95 3.16412 0.2168602 0.9761971 0.7148428 0.2666863 0 0.936489098472521 ENSG00000080166_DCT
-11855.7 2.557092 0.08923445 1.008716 2.041345 1.118175 0 1.45427064551041 ENSG00000174684_B4GAT1
-1325.599 4.284914 0.006776272 0.9983551 0.9042056 0.00921139 0 0.947176032001153 ENSG00000162188_GNG3
-20557.78 2.981289 0.170288 1.008053 2.536505 1.857035 0 2.91349648986943 ENSG00000198598_MMP17
-14326.78 2.802956 0.1385725 1.079218 3.32761 3.893601 0 1.81413410184905 ENSG00000203780_FANK1
-36012.39 3.464634 0.2436129 0.9969583 1.392692 0.2631948 0 0.876803347142413 ENSG00000214013_GANC
-13368.19 3.407856 0.3524214 0.9867378 1.053316 0.009877745 0 0.878078309353441 ENSG00000101197_BIRC7
-13733.08 3.130537 0.1398939 1.002374 1.663651 0.441889 0 1.1057222513482 ENSG00000175832_ETV4
-10376.81 3.054527 0.08190555 1.01145 1.878177 1.418783 0 0.988066591322422 ENSG00000119913_TECTB
-18941.01 3.039186 0.1560533 0.9851817 1.044951 0.005006128 0 0.598601251607761 ENSG00000147434_CHRNA6
-29830.81 2.902788 0.101659 1.011498 1.992808 1.925639 0 2.2834750385955 ENSG00000103489_XYLT1
-25054.61 2.683388 0.295192 0.9745961 0.8992503 0.01146113 0 1.00640938756987 ENSG00000133131_MORC4
-11257.25 2.898717 0.06655532 0.9676483 0.2722709 1.216041 0 0.488850042689592 ENSG00000153558_FBXL2
-28585.81 3.346663 0.1496745 0.995767 1.31627 0.2452067 0 0.513897820841521 ENSG00000095539_SEMA4G
-10559.13 2.621005 0.167579 1.007361 1.905159 0.9341225 0 1.06212316034362 ENSG00000108561_C1QBP
-29492.01 3.056304 0.2214547 0.9615906 3.008292e-06 8.695007 0 0.143911773338914 ENSG00000205221_VIT
-36215.76 2.83598 0.3309495 1.017294 2.310983 2.112219 0 2.17224623565562 ENSG00000147526_TACC1
-4707.145 3.088739 0.1310263 1.117922 3.65724 3.962127 0 1.64204100868665 ENSG00000111237_VPS29
-47151.39 2.939596 0.3099863 0.9597896 0.4883834 0.8626577 0 0.332472461275756 ENSG00000097096_SYDE2
-16415.64 2.043499 0.2180688 1.006171 2.340999 1.782405 0 2.62594873644412 ENSG00000100365_NCF4
-21544.57 2.908914 0.1385819 0.9850276 0.9025144 0.01624927 0 1.19152871053666 ENSG00000123213_NLN
-35842.41 2.628634 0.09303183 1.029197 2.538178 1.90967 0 2.31365550379269 ENSG00000089094_KDM2B
-17936.98 3.128727 0.1292742 0.9568294 0.102296 5.877954 0 0.2011112740729 ENSG00000157800_SLC37A3
-43775.16 3.012546 0.1933629 1.027564 2.52841 1.748019 0 2.42994842142798 ENSG00000143375_CGN
-2501.389 2.089712 0.2320418 1.057748 3.858453 2.463955 0 1.45222791214474 ENSG00000197956_S100A6
-20745.62 3.550254 0.2574192 1.004916 1.702527 0.9008916 0 1.09510364290327 ENSG00000106302_HYAL4
-17622.48 3.256621 0.1859975 0.9743919 2.162689e-05 4.124118 0 0.0228160691913217 ENSG00000171161_ZNF672
-13073.68 2.787513 0.2311644 0.9815534 1.017768 0.004184059 0 0.639169862726703 ENSG00000110871_COQ5
-13775.72 2.745319 0.2206453 0.9762438 4.639904e-06 3.00545 0 0.575875536538661 ENSG00000100060_MFNG
-19799 2.344522 0.2524271 0.9769867 0.3044503 0.9472612 0 1.45180877367966 ENSG00000161558_TMEM143
-15408.35 3.627939 0.1393084 1.045701 2.783519 1.887229 0 2.90556717524305 ENSG00000055208_TAB2
-3431.482 3.577153 0.2147694 0.9640403 6.88562e-06 3.706328 0 0.0694734917487949 ENSG00000186051_TAL2
-12532.33 3.509904 0.193907 1.072498 2.980966 2.974836 0 2.82690678583458 ENSG00000070785_EIF2B3
-14608.91 2.715594 0.04965932 0.9881823 0.8667123 0.0394109 0 0.734043007716537 ENSG00000114098_ARMC8
-39440.21 3.071351 0.119669 1.006156 1.872148 0.9343148 0 0.843879763036966 ENSG00000196547_MAN2A2
-17470.99 3.409265 0.2931496 1.00119 1.57222 0.4713649 0 1.59589671716094 ENSG00000126814_TRMT5
-45039.08 2.831504 0.136818 1.015446 1.86989 0.8580582 0 2.49985262285918 ENSG00000030066_NUP160
-10327.1 2.680791 0.3206282 0.986964 1.003335 -1.300072e-05 0 1.11875997134484 ENSG00000110011_DNAJC4
-27318.83 2.851561 0.08308472 1.00708 1.328106 0.1814609 0 1.53950956044719 ENSG00000136636_KCTD3
-20565.49 3.229549 0.2133094 0.9972105 1.413752 0.5033558 0 2.51241372479126 ENSG00000106789_CORO2A
-24156.5 3.305172 0.09838079 1.045835 3.926355 4.121102 0 2.79296491784044 ENSG00000101986_ABCD1
-11613.21 3.226556 0.09936101 0.9885441 0.8822193 0.02786186 0 1.65950749372132 ENSG00000124120_TTPAL
-20789.96 2.609958 0.05773291 0.974579 0.1920922 1.55048 0 0.51317132008262 ENSG00000106290_TAF6
-19359.19 2.593564 0.1977085 0.9952616 1.294761 0.1130598 0 1.18076151958667 ENSG00000105373_GLTSCR2
-3589.908 2.598475 0.04869839 0.9974554 1.187848 0.02445379 0 2.5339678726159 ENSG00000102924_CBLN1
-8675.874 2.070361 0.07995507 0.9788947 0.0009437922 1.492726 1 0.985482320655137 ENSG00000162728_KCNJ9
-6619.863 2.183521 0.06172206 1.056177 4.323131 3.903034 0 2.51842109765857 ENSG00000176055_MBLAC2
-6566.108 2.181335 0.320105 1.044463 4.558595 4.317595 0 2.98707729647867 ENSG00000134248_LAMTOR5
-16221.01 2.761709 0.2155008 0.9368595 2.43005e-05 4.438006 0 0.418989032506943 ENSG00000198001_IRAK4
-41583.74 2.48164 0.08513084 0.9867504 0.8612143 0.04182603 0 1.34261107281782 ENSG00000112902_SEMA5A
-22105.6 2.40285 0.2194508 1.009259 2.067974 1.272799 0 2.48234647326171 ENSG00000112041_TULP1
-5774.929 2.154465 0.08902445 0.9775782 0.7052343 0.2369106 0 1.33201956027187 ENSG00000136425_CIB2
-61750.12 2.924192 0.302498 0.9788489 0.7834865 0.09027885 0 1.00946904136799 ENSG00000031081_ARHGAP31
-24652.66 3.704941 0.07454936 0.9862709 0.5703968 0.7824986 0 1.08891531312838 ENSG00000105732_ZNF574
-13092.87 2.622 0.122168 0.9883634 1.050166 0.001623304 0 1.016703448724 ENSG00000135069_PSAT1
-10774.87 3.006375 0.3947961 1.118753 5.988854 3.77153 0 2.91613236023113 ENSG00000176896_TCEANC
-4402.579 2.571303 0.2499109 0.9762346 0.540874 0.3814162 0 1.76032109744847 ENSG00000205643_CDPF1
-8697.701 2.680677 0.08611641 1.041665 2.395787 1.465726 0 2.56645113439299 ENSG00000077279_DCX
-8743.505 2.850781 0.4768945 1.005717 2.545763 2.522325 0 2.63059146003798 ENSG00000183607_GKN2
-21635.67 2.639966 0.025913 0.9641149 0.352999 1.491882 0 0.589495941996574 ENSG00000055130_CUL1
-6894.231 2.355869 0.285541 0.9704612 2.338116e-06 4.385999 0 0.256104598520324 ENSG00000183617_MRPL54
-11650.59 2.807745 0.2942217 1.021204 2.341694 1.331741 0 1.91263343277387 ENSG00000206072_SERPINB11
-12518.08 3.175466 0.1150776 0.9883883 0.9955862 -0.0005194861 0 2.77734064729884 ENSG00000025156_HSF2
-13518.2 2.235398 0.2796633 1.014842 3.052895 3.767823 0 2.57083545718342 ENSG00000167969_ECI1
-15745.86 2.713455 0.1762647 1.028079 2.07105 1.201103 0 2.30829757335596 ENSG00000122591_FAM126A
-28001.99 2.818212 0.1118069 0.9843192 0.6259052 0.351958 0 1.2521530946251 ENSG00000129667_RHBDF2
-17266.34 2.034698 0.2216865 0.9945658 1.844068 0.514787 0 2.12417207867838 ENSG00000069399_BCL3
-5364.183 2.760548 0.1108388 1.058867 4.836246 4.29482 0 2.93158088880591 ENSG00000182809_CRIP2
-43847.32 2.721371 0.09540731 1.051535 3.088623 4.954582 1 2.87478204164654 ENSG00000074657_ZNF532
-6138.025 3.24298 0.4069221 0.9833843 0.2756357 2.375169 0 0.187864925013855 ENSG00000204128_C2orf72
-18356.13 2.631775 0.04843413 0.9977073 1.18094 -0.8316842 0 0.0379697873722762 ENSG00000166501_PRKCB
-15041.41 2.897566 0.05021286 0.9995902 1.343922 -0.05955631 0 1.43421146599576 ENSG00000133895_MEN1
-8161.575 3.320196 0.02466747 1.001166 1.116974 0.03308733 0 2.02962490590289 ENSG00000060688_SNRNP40
-7972.046 3.1964 0.04231094 1.030144 1.864254 0.8426357 0 1.20787705667317 ENSG00000172461_FUT9
-4200.07 1.986474 0.128989 0.9911006 1.158661 0.024938 0 1.29971616715193 ENSG00000106004_HOXA5
-21283.43 3.52178 0.09811217 1.088333 2.453827 2.098808 0 2.69561175908893 ENSG00000032742_IFT88
-62160.5 3.340407 0.3929403 0.9829131 1.120063 0.02363265 0 1.8687141998671 ENSG00000178971_CTC1
-47240.85 2.692806 0.1301394 0.982094 0.2513066 1.334807 0 0.731967820320278 ENSG00000076826_CAMSAP3
-6195.603 2.977999 0.1290541 0.9766509 0.6880492 0.1296573 0 2.45967165171169 ENSG00000143612_C1orf43
-8696.61 3.907798 0.07608515 1.046156 3.34165 4.12589 0 2.82210013107397 ENSG00000126062_TMEM115
-14529.49 1.917769 0.1912066 0.9928007 1.318408 0.1070173 0 2.54729358013719 ENSG00000134438_RAX
-23152.75 2.622108 0.08653271 1.002272 1.227717 0.3480504 0 1.3186380781699 ENSG00000113100_CDH9
-21435.21 3.06077 0.5600076 0.9848391 0.8370967 0.07964192 0 1.12558813719079 ENSG00000110876_SELPLG
-23970.58 2.578836 0.1000121 1.071841 2.841147 3.482721 0 2.54998700134456 ENSG00000152503_TRIM36
-13218.93 2.978193 0.0489748 1.047516 1.782282 1.496961 0 2.87433484336361 ENSG00000164754_RAD21
-56279.84 2.934256 0.3806552 0.99687 1.916785 0.9838158 0 2.92867463291623 ENSG00000125637_PSD4
-8511.276 2.424745 0.1254941 0.9763951 4.418805e-06 1.711916 0 0.328836713684723 ENSG00000176022_B3GALT6
-29700.24 2.692928 0.5044555 0.9894466 1.631564 0.5068109 0 1.68740417179652 ENSG00000110448_CD5
-3060.595 4.184243 0.2751868 1.002267 1.533004 0.3209536 0 0.925876898691058 ENSG00000164106_SCRG1
-10101.63 3.092925 0.04686178 1.025938 1.629201 0.9468122 0 1.00596012733877 ENSG00000175470_PPP2R2D
-31376.37 2.439497 0.1123272 1.055468 2.72003 2.756007 0 2.05017068074085 ENSG00000173473_SMARCC1
-23431.85 2.666095 0.2976971 0.983613 0.8949087 0.03862438 0 0.672031862195581 ENSG00000166428_PLD4
-8057.509 2.89502 0.132154 0.9867735 0.8336102 0.02736302 0 0.915270017227158 ENSG00000250067_YJEFN3
-18328.4 4.03787 0.2211695 1.000548 1.978557 0.801044 0 1.70987742044963 ENSG00000132768_DPH2
-4597.485 3.195734 0.06388737 0.9672578 2.765734e-06 2.533596 0 0.225955265108496 ENSG00000178307_TMEM11
-16083.54 3.910474 0.1621686 1.000323 1.352371 0.1413396 0 1.4131785237696 ENSG00000167264_DUS2
-11726.42 3.150514 0.06034471 0.9674112 4.274542e-05 2.673786 0 0.234507589833811 ENSG00000167778_SPRYD3
-11983.67 3.13395 0.1719036 0.9904305 1.073523 0.0108274 0 1.55855171685107 ENSG00000092871_RFFL
-3192.756 2.606608 0.5246321 0.9581424 2.201025e-06 2.574774 0 1.44331363029778 ENSG00000108691_CCL2
-13045.79 4.038449 0.112983 1.023211 3.047177 2.212671 0 2.93110073567368 ENSG00000005513_SOX8
-36987.66 3.255578 0.1270117 0.9897894 0.7895462 0.1231749 0 0.701212018495426 ENSG00000180921_FAM83H
-20839.15 3.209941 0.126973 0.9828836 0.630383 0.5526099 0 0.642695230431855 ENSG00000100889_PCK2
-30642.43 2.922904 0.229645 0.9900154 1.209995 0.8191546 0 1.81292778463103 ENSG00000107521_HPS1
-7949.169 1.974205 0.08468226 0.9926089 1.524136 0.3472964 0 1.35251217428595 ENSG00000132975_GPR12
-37471.5 2.298689 0.08378513 0.9911829 0.9959385 -0.001036146 0 1.88729203585535 ENSG00000058335_RASGRF1
-13347.4 2.969748 0.06982169 0.9760116 0.5739826 0.3455452 0 0.692573585780337 ENSG00000149269_PAK1
-5030.733 2.936459 0.3796185 0.9734881 4.484352e-06 2.541081 0 0.0831130687147379 ENSG00000197353_LYPD2
-13678.59 2.758685 0.1057922 0.9932837 1.336467 0.100034 0 1.32393033918925 ENSG00000095596_CYP26A1
-8108.829 2.121029 0.1660491 0.9823688 0.3285129 0.8762943 0 0.170684320153669 ENSG00000137504_CREBZF
-19038.34 3.122705 0.07438257 0.9845958 0.8262535 0.05175191 0 1.59279297944158 ENSG00000185052_SLC24A3
-4559.598 3.530021 0.1414291 1.001972 1.424973 0.1478954 0 0.59844140871428 ENSG00000169230_PRELID1
-13148.21 3.003281 0.1253788 1.034019 1.913994 0.9861266 0 1.76193606876768 ENSG00000182050_MGAT4C
-24633.71 3.013945 0.154393 1.080888 4.405688 7.536079 0 1.84444332076237 ENSG00000108370_RGS9
-33773.86 3.358996 0.4739349 0.9765033 0.5274801 0.4538294 0 1.39102711156011 ENSG00000125319_C17orf53
-9027.793 2.237809 0.1397548 1.015972 2.114533 1.115059 0 2.28776578372344 ENSG00000107371_EXOSC3
-14974.69 2.39108 0.1335158 0.9830701 0.0003252442 2.699743 0 0.062717325752601 ENSG00000167470_MIDN
-25871.24 3.528134 0.3185952 0.9736697 0.7964534 0.1026764 0 1.16569226235151 ENSG00000183423_LRIT3
-41857.84 3.246032 0.2632528 0.9779599 0.3619039 3.360629 0 0.345098228892311 ENSG00000100726_TELO2
-21451.89 2.271015 0.2573689 1.039458 2.780738 2.718022 0 2.44254364958033 ENSG00000011260_UTP18
-6471.726 3.114343 0.1248565 0.9926671 1.069998 0.003225788 0 1.71463530231267 ENSG00000087152_ATXN7L3
-24389.92 2.859222 0.1376308 1.015856 3.59517 3.194503 0 1.92319278535433 ENSG00000137103_TMEM8B
